station,lines,exit_no,lat,lng
좌천역,1,5,35.13464,129.05448
좌천역,1,6,35.134443,129.054785
좌천역,1,7,35.13501,129.054845
좌천역,1,8,35.134816,129.055184
주례역,2,,35.150485,129.00314
주례역,2,1,35.150374,129.003891
주례역,2,2,35.150701,129.003852
주례역,2,3,35.150325,129.003465
주례역,2,4,35.150667,129.003423
주례역,2,5,35.15026,129.002744
주례역,2,6,35.150624,129.002695
주례역,2,7,35.150225,129.002392
주례역,2,8,35.150597,129.002352
주안국가산단역,I2,,37.47399,126.681159
주안국가산단역,I2,1,37.47417,126.681467
주안국가산단역,I2,2,37.473363,126.680832
주안역,1,,37.465081,126.680631
주안역,1,,37.465153,126.679028
주안역,1,1,37.464703,126.680876
주안역,1,1,37.464703,126.680876
주안역,1,2,37.464758,126.680323
주안역,1,2,37.464758,126.680323
주안역,1,3,37.465352,126.680272
주안역,1,3,37.465352,126.680272
주안역,1,4,37.465274,126.681105
주안역,1,4,37.465274,126.681105
주안역,1,5,37.464822,126.679479
주안역,1,5,37.464822,126.679479
주안역,1,6,37.465687,126.679089
주안역,1,6,37.465687,126.679089
주엽역,3,,37.670152,126.761238
주엽역,3,1,37.669715,126.761754
주엽역,3,2,37.669573,126.761131
주엽역,3,3,37.669734,126.760714
주엽역,3,4,37.67028,126.760458
주엽역,3,5,37.670566,126.760675
주엽역,3,6,37.670706,126.761392
주엽역,3,7,37.670577,126.761749
주엽역,3,8,37.67005,126.761987
죽전역,수인·분당,,37.324567,127.107407
죽전역,수인·분당,1,37.325434,127.107386
죽전역,수인·분당,2,37.324937,127.107645
죽전역,수인·분당,3,37.324765,127.107208
중계역,7,,37.645537,127.063873
중계역,7,1,37.645867,127.063946
중계역,7,2,37.645597,127.064565
중계역,7,3,37.644101,127.064685
중계역,7,4,37.644031,127.064413
중계역,7,5,37.645282,127.063397
중계역,7,6,37.645731,127.063584
중곡역,7,,37.566305,127.084515
중곡역,7,1,37.566126,127.084565
중곡역,7,2,37.566152,127.084294
중곡역,7,3,37.566574,127.084523
중동역,2,,35.166676,129.167807
중동역,1,,37.486778,126.763967
중동역,2,1,35.166598,129.169567
중동역,1,1,37.486483,126.76412
중동역,2,10,35.167053,129.167525
중동역,2,12,35.166822,129.167461
중동역,2,2,35.166798,129.169559
중동역,1,2,37.486999,126.764266
중동역,2,3,35.166574,129.168686
중동역,2,4,35.166979,129.168525
중동역,2,5,35.166289,129.168372
중동역,2,6,35.167078,129.168301
중동역,2,7,35.166243,129.168069
중동역,2,8,35.167138,129.167757
중동역,2,9,35.166396,129.167521
중랑역,경의·중앙;경춘,,37.594976,127.076311
중랑역,경의·중앙;경춘,1,37.594872,127.075276
중랑역,경의·중앙;경춘,2,37.59512,127.07642
중랑역,경의·중앙;경춘,3,37.594883,127.076495
중랑역,경의·중앙;경춘,4,37.594639,127.075393
중앙보훈병원역,9,,37.52828,127.148258
중앙보훈병원역,9,1,37.527882,127.147624
중앙보훈병원역,9,2,37.529872,127.148786
중앙보훈병원역,9,3,37.528931,127.148812
중앙역,1,,35.103843,129.036327
중앙역,4,,37.31603,126.838529
중앙역,1,1,35.101847,129.036323
중앙역,4,1,37.316186,126.838811
중앙역,1,10,35.104881,129.036428
중앙역,1,11,35.104575,129.036242
중앙역,1,12,35.105578,129.036417
중앙역,1,13,35.104873,129.036237
중앙역,1,14,35.105782,129.036395
중앙역,1,15,35.105365,129.036177
중앙역,1,17,35.105773,129.036144
중앙역,1,2,35.102663,129.036586
중앙역,4,2,37.315788,126.839007
중앙역,1,3,35.102656,129.036351
중앙역,1,4,35.103166,129.036549
중앙역,1,5,35.102843,129.036251
중앙역,1,6,35.103699,129.036494
중앙역,1,7,35.102997,129.036035
중앙역,1,8,35.10458,129.036448
중앙역,1,9,35.103163,129.036298
중화역,7,,37.601627,127.079517
중화역,7,1,37.603436,127.079221
중화역,7,2,37.601721,127.079569
중화역,7,3,37.60171,127.079332
중화역,7,4,37.603415,127.079015
증미역,9,,37.55751,126.861818
증미역,9,1,37.557936,126.861346
증미역,9,2,37.557363,126.862457
증미역,9,3,37.557445,126.861756
증미역,9,4,37.557728,126.861145
증산역,2,,35.308322,129.010233
증산역,6,,37.584144,126.909912
증산역,2,1,35.308384,129.009996
증산역,6,1,37.584315,126.91027
증산역,6,2,37.58388,126.909813
증산역,6,3,37.584019,126.909565
증산역,6,4,37.584448,126.91005
지게골역,2,,35.13565,129.074217
지게골역,2,1,35.134997,129.075098
지게골역,2,2,35.13519,129.075383
지게골역,2,3,35.135839,129.073649
지게골역,2,4,35.135886,129.073981
지내역,BGL,,35.227514,128.923787
지내역,BGL,1,35.227609,128.923463
지내역,BGL,2,35.227784,128.923793
지식정보단지역,인천1,,37.377471,126.645923
지식정보단지역,인천1,2,37.378309,126.644982
지식정보단지역,인천1,3,37.378493,126.645592
지식정보단지역,인천1,4,37.378216,126.64603
지축역,3,,37.648118,126.91393
지축역,3,1,37.648084,126.914109
지축역,3,2,37.648122,126.913859
진접역,4,,37.720054,127.20325
진접역,4,1,37.7208,127.203551
진접역,4,2,37.720338,127.203495
진접역,4,3,37.719134,127.203497
진접역,4,4,37.719109,127.203187
진접역,4,5,37.720247,127.202817
진접역,4,6,37.720502,127.202749
창동역,1;4,,37.652598,127.047978
창동역,1;4,,37.653182,127.047699
창동역,1;4,1,37.653482,127.04884
창동역,1;4,1,37.653482,127.04884
창동역,1;4,2,37.652947,127.046597
창동역,1;4,2,37.652947,127.046597
창신역,6,,37.579804,127.015247
창신역,6,1,37.579394,127.015082
창신역,6,2,37.579989,127.015039
창신역,6,3,37.579946,127.015395
창신역,6,4,37.579387,127.01542
천왕역,7,,37.486367,126.838922
천왕역,7,1,37.486191,126.838899
천왕역,7,2,37.486429,126.838387
천왕역,7,3,37.487006,126.838712
천왕역,7,4,37.486286,126.839164
천호역,5;8,,37.538522,127.123402
천호역,5;8,1,37.538989,127.122979
천호역,5;8,10,37.538651,127.122818
천호역,5;8,2,37.539115,127.123376
천호역,5;8,3,37.539072,127.123731
천호역,5;8,4,37.538586,127.124053
천호역,5;8,5,37.538255,127.125042
천호역,5;8,6,37.537995,127.124822
천호역,5;8,7,37.538251,127.123957
천호역,5;8,8,37.538041,127.123403
천호역,5;8,9,37.538192,127.123086
철산역,7,,37.476001,126.867597
철산역,7,1,37.476106,126.868624
철산역,7,2,37.475648,126.867023
철산역,7,3,37.475947,126.86701
철산역,7,4,37.476394,126.868411
청계산입구역,신분당,,37.448311,127.054643
청계산입구역,신분당,1,37.44895,127.05429
청계산입구역,신분당,2,37.447689,127.054991
청구역,5;6,,37.560231,127.013778
청구역,5;6,1,37.560471,127.013637
청구역,5;6,2,37.560426,127.014016
청구역,5;6,3,37.560108,127.013861
청담역,7,,37.519091,127.051678
청담역,7,10,37.519195,127.051558
청담역,7,11,37.519287,127.052099
청담역,7,4,37.519027,127.052105
청담역,7,5,37.518951,127.051635
청담역,7,6,37.518532,127.05055
청담역,7,7,37.518412,127.050312
청담역,7,8,37.519114,127.049932
청담역,7,9,37.519195,127.050204
청라국제도시역,공항철도,,37.556445,126.624692
청라국제도시역,공항철도,1,37.554989,126.625649
청라국제도시역,공항철도,2,37.555218,126.625932
청량리역,1,,37.579975,127.044628
청량리역,1,,37.580596,127.048257
청량리역,1,1,37.579609,127.043011
청량리역,1,1,37.580452,127.046943
청량리역,1,1,37.580452,127.046943
청량리역,1,2,37.580013,127.047615
청량리역,1,2,37.580013,127.047615
청량리역,1,2,37.58071,127.045593
청량리역,1,2,37.58071,127.045593
청량리역,1,3,37.579772,127.048607
청량리역,1,3,37.580856,127.045946
청량리역,1,3,37.580856,127.045946
청량리역,1,4,37.580406,127.04614
청량리역,1,4,37.580406,127.04614
청량리역,1,5,37.579881,127.045582
청량리역,1,5,37.579881,127.045582
청량리역,1,6,37.579385,127.043236
체육공원역,3,,35.212486,128.969379
체육공원역,3,1,35.212274,128.970245
체육공원역,3,2,35.212629,128.969278
체육공원역,3,3,35.212306,128.969487
초량역,1,,35.121202,129.04297
초량역,1,1,35.11922,129.041727
초량역,1,10,35.121428,129.043302
초량역,1,12,35.121853,129.043526
초량역,1,2,35.119081,129.042072
초량역,1,3,35.11966,129.041668
초량역,1,4,35.119473,129.042267
초량역,1,5,35.120395,129.042416
초량역,1,6,35.120306,129.042705
초량역,1,7,35.12152,129.043033
초량역,1,8,35.120558,129.042827
초량역,1,9,35.121955,129.043257
초지역,4,,37.31984,126.80788
초지역,4,,37.320618,126.806121
초지역,4,1,37.320659,126.806242
초지역,4,1,37.320659,126.806242
초지역,4,2,37.320649,126.808083
초지역,4,2,37.320649,126.808083
초지역,4,3,37.320926,126.80856
초지역,4,3,37.320926,126.80856
초지역,4,4,37.320538,126.809097
초지역,4,4,37.320538,126.809097
초지역,4,5,37.319168,126.808099
초지역,4,5,37.319168,126.808099
총신대입구(이수)역,,,37.48678,126.982237
총신대입구(이수)역,,1,37.488296,126.982505
총신대입구(이수)역,,10,37.484977,126.980376
총신대입구(이수)역,,11,37.485531,126.98173
총신대입구(이수)역,,12,37.485802,126.981944
총신대입구(이수)역,,13,37.486974,126.982015
총신대입구(이수)역,,14,37.488301,126.982018
총신대입구(이수)역,,2,37.487025,126.982472
총신대입구(이수)역,,3,37.486059,126.982403
총신대입구(이수)역,,4,37.485787,126.982444
총신대입구(이수)역,,5,37.485255,126.982555
총신대입구(이수)역,,6,37.48501,126.982387
총신대입구(이수)역,,7,37.484719,126.981866
총신대입구(이수)역,,8,37.485022,126.981727
총신대입구(이수)역,,9,37.484792,126.980816
춘의역,7,,37.503731,126.787201
춘의역,7,1,37.503676,126.787738
춘의역,7,2,37.503305,126.787314
춘의역,7,3,37.503001,126.786849
춘의역,7,4,37.50345,126.786367
춘의역,7,5,37.503623,126.786276
춘의역,7,6,37.504197,126.786793
춘의역,7,7,37.504298,126.787071
춘의역,7,8,37.503958,126.787889
충렬사역,,,35.199716,129.097652
충렬사역,,1,35.199404,129.097283
충렬사역,,2,35.199371,129.0975
충렬사역,,3,35.200025,129.097626
충렬사역,,4,35.199943,129.097894
충무로역,3;4,,37.561202,126.994109
충무로역,3;4,1,37.561355,126.995452
충무로역,3;4,2,37.561257,126.994941
충무로역,3;4,3,37.560915,126.993483
충무로역,3;4,4,37.560929,126.992916
충무로역,3;4,5,37.561148,126.992942
충무로역,3;4,6,37.56133,126.993084
충무로역,3;4,7,37.561291,126.993239
충무로역,3;4,8,37.561691,126.995607
충정로역,2;5,,37.559371,126.962911
충정로역,2;5,1,37.559372,126.962992
충정로역,2;5,10,37.559688,126.962817
충정로역,2;5,2,37.559526,126.963779
충정로역,2;5,3,37.560397,126.965369
충정로역,2;5,4,37.56025,126.965529
충정로역,2;5,5,37.559021,126.963789
충정로역,2;5,6,37.559028,126.963478
충정로역,2;5,7,37.559733,126.962165
충정로역,2;5,8,37.560635,126.962895
충정로역,2;5,9,37.560655,126.963344
캠퍼스타운역,인천1,,37.388174,126.661893
캠퍼스타운역,인천1,1,37.388284,126.662366
캠퍼스타운역,인천1,2,37.387339,126.662925
캠퍼스타운역,인천1,3,37.387915,126.661454
캠퍼스타운역,인천1,4,37.388495,126.662047
킨텍스역,GTX-A,,37.665214,126.748326
킨텍스역,GTX-A,1,37.665601,126.747951
킨텍스역,GTX-A,2,37.665228,126.748938
킨텍스역,GTX-A,3,37.664713,126.748438
킨텍스역,GTX-A,4,37.664745,126.747493
킨텍스역,GTX-A,5,37.665142,126.747475
탄현역,경의·중앙,,37.694105,126.761026
탄현역,경의·중앙,1,37.693937,126.76079
탄현역,경의·중앙,2,37.69397,126.761405
탑석역,U;의정부경전철: 발곡 → 차량기지임시승강장;의정부경전철: 차량기지임시승강장 → 탑석,,37.733526,127.088941
탑석역,U;의정부경전철: 발곡 → 차량기지임시승강장;의정부경전철: 차량기지임시승강장 → 탑석,1,37.733789,127.088809
태릉입구역,6;7,,37.617692,127.075672
태릉입구역,6;7,1,37.617417,127.074537
태릉입구역,6;7,2,37.618392,127.075214
태릉입구역,6;7,3,37.618993,127.075044
태릉입구역,6;7,4,37.619049,127.075307
태릉입구역,6;7,5,37.618426,127.075522
태릉입구역,6;7,6,37.617931,127.075961
태릉입구역,6;7,7,37.617598,127.076076
태릉입구역,6;7,8,37.617389,127.075318
태평역,수인·분당,,37.439709,127.127745
태평역,수인·분당,1,37.440182,127.127962
태평역,수인·분당,2,37.439952,127.128123
태평역,수인·분당,3,37.439695,127.128089
태평역,수인·분당,4,37.439345,127.128085
태평역,수인·분당,5,37.439091,127.127501
태평역,수인·분당,6,37.440086,127.127377
테크노파크역,인천1,,37.382302,126.656254
테크노파크역,인천1,1,37.382454,126.65675
테크노파크역,인천1,2,37.381978,126.657197
테크노파크역,인천1,3,37.381892,126.656213
테크노파크역,인천1,4,37.38236,126.656068
토성역,1,,35.100764,129.019844
토성역,1,1,35.101635,129.019998
토성역,1,10,35.099318,129.019616
토성역,1,2,35.101889,129.019744
토성역,1,3,35.101293,129.019987
토성역,1,4,35.100421,129.019616
토성역,1,5,35.100014,129.019926
토성역,1,6,35.100018,129.019599
토성역,1,7,35.099605,129.019926
토성역,1,8,35.099624,129.019574
토성역,1,9,35.099323,129.019919
퇴계원역,경춘,,37.648256,127.143532
퇴계원역,경춘,1,37.6481,127.144048
퇴계원역,경춘,2,37.64854,127.14382
판교역,경강;신분당,,37.394724,127.111531
판교역,경강;신분당,,37.39473,127.111189
판교역,경강;신분당,1,37.395352,127.111493
판교역,경강;신분당,1,37.395352,127.111493
판교역,경강;신분당,2,37.394567,127.11181
판교역,경강;신분당,2,37.394567,127.11181
판교역,경강;신분당,3,37.39416,127.110944
판교역,경강;신분당,3,37.39416,127.110944
판교역,경강;신분당,4,37.394844,127.110359
판교역,경강;신분당,4,37.394844,127.110359
팔당역,경의·중앙,,37.547485,127.243806
팔당역,경의·중앙,1,37.546819,127.243582
평강역,BGL,,35.214022,128.950638
평강역,BGL,1,35.214048,128.950297
평내호평역,ITX-청춘: 용산 → 춘천;ITX-청춘: 춘천 → 용산;경춘,,37.653214,127.24449
평내호평역,ITX-청춘: 용산 → 춘천;ITX-청춘: 춘천 → 용산;경춘,1,37.653457,127.244629
평내호평역,ITX-청춘: 용산 → 춘천;ITX-청춘: 춘천 → 용산;경춘,2,37.652925,127.244643
평동역,1,,35.124809,126.769597
평동역,1,1,35.124685,126.769954
평동역,1,2,35.124624,126.769334
평동역,1,3,35.124868,126.769297
평촌역,4,,37.394288,126.96388
평촌역,4,1,37.394116,126.963808
평촌역,4,2,37.39442,126.963637
평촌역,4,3,37.394832,126.964644
평촌역,4,4,37.394097,126.96495
풍무역,김포 골드라인,,37.612374,126.732463
풍무역,김포 골드라인,1,37.612692,126.732336
풍무역,김포 골드라인,2,37.612385,126.732086
풍산역,경의·중앙;서해,,37.672348,126.786243
풍산역,경의·중앙;서해,1,37.672209,126.785872
풍산역,경의·중앙;서해,2,37.67265,126.786633
하계역,7,,37.636018,127.068252
하계역,7,1,37.637421,127.067703
하계역,7,2,37.636395,127.068698
하계역,7,3,37.636042,127.068753
하계역,7,4,37.635425,127.067719
하계역,7,5,37.635858,127.067724
하계역,7,6,37.637351,127.067269
하남검단산역,5,,37.539704,127.223533
하남검단산역,5,3,37.539233,127.225321
하남시청역,5,,37.541774,127.206704
하남시청역,5,1,37.542149,127.206601
하남시청역,5,2,37.542228,127.206832
하남시청역,5,3,37.541632,127.207416
하남시청역,5,4,37.541424,127.207204
하남시청역,5,5,37.54131,127.206637
하남시청역,5,6,37.54188,127.206129
하남풍산역,5,,37.551958,127.203631
하남풍산역,5,1,37.552194,127.20423
하남풍산역,5,2,37.551852,127.204403
하남풍산역,5,3,37.551605,127.204271
하남풍산역,5,4,37.551417,127.20366
하남풍산역,5,5,37.551546,127.203325
하남풍산역,5,6,37.552072,127.202888
하남풍산역,5,7,37.552262,127.203088
하남풍산역,5,8,37.552398,127.203902
하단역,1,,35.106235,128.966761
하단역,1,1,35.106383,128.964666
하단역,1,10,35.105738,128.968049
하단역,1,11,35.106082,128.968697
하단역,1,12,35.105705,128.968343
하단역,1,2,35.10603,128.964667
하단역,1,3,35.106396,128.966023
하단역,1,4,35.10606,128.966148
하단역,1,5,35.106397,128.966511
하단역,1,6,35.106066,128.966537
하단역,1,7,35.10641,128.967634
하단역,1,8,35.106061,128.967535
하단역,1,9,35.106498,128.968462
학동·증심사입구역,1,,35.13311,126.928166
학동·증심사입구역,1,1,35.132403,126.928462
학동·증심사입구역,1,2,35.133261,126.927979
학동·증심사입구역,1,3,35.13331,126.928284
학동·증심사입구역,1,4,35.132473,126.928752
학동역,7,,37.513957,127.03075
학동역,7,1,37.514477,127.033043
학동역,7,10,37.514773,127.032894
학동역,7,2,37.514294,127.032403
학동역,7,3,37.51368,127.031022
학동역,7,4,37.513583,127.030763
학동역,7,5,37.5137,127.030456
학동역,7,6,37.514008,127.030319
학동역,7,7,37.514203,127.030471
학동역,7,8,37.514249,127.030676
학동역,7,9,37.514567,127.03219
학여울역,3,,37.496497,127.069884
학여울역,3,1,37.496384,127.070615
한강진역,6,,37.539796,127.001751
한강진역,6,1,37.540241,127.001672
한강진역,6,3,37.540215,127.001925
한국항공대역,경의·중앙,,37.602781,126.868397
한국항공대역,경의·중앙,1,37.603411,126.868584
한국항공대역,경의·중앙,2,37.601968,126.867055
한남역,경의·중앙,,37.529445,127.009242
